id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,dti,fico_range_low,tot_cur_bal,loan_status
68505610,18000, 36 months,13.99,615.11,10+ years,MORTGAGE,53000,Source Verified,credit_card,Credit card refinancing,300xx,31.66,690,94630,Fully Paid
68000206,25000, 60 months,17.97,634.43,7 years,MORTGAGE,75000,Not Verified,debt_consolidation,Debt consolidation,708xx,34.56,705,253283,Charged Off
68385677,18000, 60 months,13.99,418.74,< 1 year,MORTGAGE,63000,Source Verified,debt_consolidation,Debt consolidation,850xx,23.25,710,147928,Fully Paid
68385042,22000, 60 months,15.77,532.32,10+ years,MORTGAGE,55000,Not Verified,debt_consolidation,Debt consolidation,469xx,30.03,730,113219,Fully Paid
68375713,12650, 36 months,14.85,437.59,10+ years,RENT,36400,Verified,major_purchase,Major purchase,402xx,17.8,685,12885,Fully Paid
68586282,9000, 36 months,5.32,271.04,,MORTGAGE,34068,Not Verified,credit_card,Credit card refinancing,060xx,11.62,780,145777,Fully Paid
68536112,24000, 36 months,9.17,765.1,10+ years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,774xx,17.44,675,96106,Fully Paid
68445505,35000, 60 months,11.99,778.38,,MORTGAGE,111500,Verified,credit_card,Credit card refinancing,218xx,20.45,700,261242,Charged Off
68515470,5000, 36 months,10.78,163.18,10+ years,OWN,30000,Source Verified,debt_consolidation,Debt consolidation,710xx,17.88,690,40627,Fully Paid
68375303,35000, 36 months,13.99,1196.05,9 years,MORTGAGE,110000,Verified,home_improvement,Home improvement,953xx,16.45,745,70822,Fully Paid
68535871,28000, 60 months,12.88,635.37,10+ years,MORTGAGE,121000,Verified,debt_consolidation,Debt consolidation,481xx,14.35,675,207373,Fully Paid
68545557,2025, 36 months,19.48,74.73,10+ years,RENT,75000,Verified,small_business,Business,633xx,12.18,665,37653,Fully Paid
68405710,15000, 60 months,14.85,355.67,3 years,RENT,40000,Not Verified,major_purchase,Major purchase,330xx,29.76,665,102970,Charged Off
66531239,10800, 60 months,18.99,280.1,3 years,RENT,30000,Verified,debt_consolidation,Debt consolidation,750xx,13.57,670,11659,Fully Paid
68465247,28025, 36 months,12.88,942.66,10+ years,MORTGAGE,120000,Verified,debt_consolidation,Debt consolidation,019xx,17.17,685,534023,Charged Off
68375364,18850, 36 months,11.99,626,< 1 year,RENT,50000,Not Verified,debt_consolidation,Debt consolidation,680xx,4.25,670,3901,Fully Paid
68404805,18000, 60 months,18.99,466.84,8 years,MORTGAGE,57100,Not Verified,debt_consolidation,Debt consolidation,170xx,5.63,670,9939,Fully Paid
67206461,30000, 36 months,13.99,1025.19,< 1 year,RENT,100000,Source Verified,debt_consolidation,Debt consolidation,015xx,22.62,680,61106,Fully Paid
68375368,20000, 60 months,13.99,465.27,5 years,RENT,50000,Verified,debt_consolidation,Debt consolidation,302xx,33.37,680,93743,Charged Off
68565275,24000, 36 months,9.17,765.1,10+ years,MORTGAGE,130000,Not Verified,credit_card,Credit card refinancing,140xx,39.05,730,309213,Fully Paid
68504382,12800, 36 months,6.49,392.25,< 1 year,OWN,70000,Source Verified,debt_consolidation,Debt consolidation,482xx,23.93,680,23422,Fully Paid
68465316,23100, 60 months,13.99,537.38,10+ years,RENT,55000,Verified,debt_consolidation,Debt consolidation,112xx,28.74,665,27404,Charged Off
68565266,18000, 60 months,11.48,395.69,9 years,MORTGAGE,52000,Not Verified,debt_consolidation,Debt consolidation,370xx,26.26,695,255811,Fully Paid
67808279,7525, 36 months,18.99,275.8,3 years,OWN,20930,Verified,other,Other,328xx,31.6,735,9462,Fully Paid
68485497,25000, 60 months,21.48,683.11,5 years,RENT,76000,Verified,debt_consolidation,Debt consolidation,980xx,35.58,660,79729,Charged Off
68595408,23100, 60 months,19.48,605.35,10+ years,MORTGAGE,55000,Source Verified,debt_consolidation,Debt consolidation,296xx,22.24,665,183546,Fully Paid
68524483,20000, 60 months,18.99,518.71,10+ years,MORTGAGE,65000,Not Verified,credit_card,Credit card refinancing,550xx,20.2,680,238007,Charged Off
68435104,21125, 36 months,14.85,730.76,10+ years,RENT,78000,Not Verified,debt_consolidation,Debt consolidation,916xx,11.35,670,23843,Fully Paid
68535716,3000, 36 months,7.49,93.31,10+ years,RENT,45000,Source Verified,other,Other,132xx,21.63,740,25669,Fully Paid
67478062,27275, 60 months,21.48,745.27,6 years,RENT,62000,Not Verified,debt_consolidation,Debt consolidation,197xx,14.75,670,24602,Charged Off
68525394,2400, 36 months,7.91,75.11,10+ years,MORTGAGE,85000,Not Verified,debt_consolidation,Debt consolidation,640xx,28.35,680,210192,Fully Paid
68375315,18000, 36 months,9.8,579.13,6 years,MORTGAGE,100000,Source Verified,debt_consolidation,Debt consolidation,282xx,18.41,670,432563,Fully Paid
68495571,3500, 36 months,13.44,118.68,4 years,RENT,47000,Verified,debt_consolidation,Debt consolidation,701xx,32.53,670,99509,Fully Paid
68341430,13000, 36 months,11.48,428.57,< 1 year,RENT,47000,Verified,debt_consolidation,,041xx,19.2,695,76877,Fully Paid
68435416,12000, 36 months,11.99,398.52,3 years,OWN,110000,Source Verified,credit_card,Credit card refinancing,297xx,33.38,675,158285,Fully Paid
68535711,15000, 36 months,7.91,469.43,< 1 year,MORTGAGE,136000,Not Verified,credit_card,Credit card refinancing,557xx,13.59,715,382716,Fully Paid
68395599,1500, 36 months,7.91,46.95,10+ years,RENT,72000,Not Verified,other,Other,145xx,12.15,740,878659,Fully Paid
68395506,17000, 36 months,8.49,536.57,1 year,MORTGAGE,85000,Not Verified,debt_consolidation,Debt consolidation,317xx,24.45,695,145984,Fully Paid
65855720,13600, 60 months,13.99,316.38,< 1 year,RENT,48000,Source Verified,debt_consolidation,Debt consolidation,321xx,12.75,660,47394,Charged Off
68485413,5000, 36 months,5.32,150.58,,MORTGAGE,25896,Not Verified,debt_consolidation,Debt consolidation,286xx,9.34,815,121430,Fully Paid
68435244,16000, 60 months,17.97,406.04,3 years,MORTGAGE,65000,Verified,debt_consolidation,Debt consolidation,117xx,29.71,700,72261,Charged Off
68565317,5400, 36 months,13.99,184.54,6 years,RENT,46000,Source Verified,credit_card,Credit card refinancing,338xx,24.94,685,28047,Charged Off
68515492,14650, 60 months,19.48,383.91,10+ years,RENT,49000,Source Verified,debt_consolidation,Debt consolidation,601xx,26.4,710,48130,Fully Paid
68595335,10525, 36 months,17.97,380.35,10+ years,MORTGAGE,88000,Not Verified,debt_consolidation,Debt consolidation,103xx,8.11,670,13884,Fully Paid
68395463,4475, 36 months,15.77,156.83,1 year,RENT,35000,Source Verified,debt_consolidation,Debt consolidation,342xx,3.22,685,1871,Charged Off
68535588,16800, 36 months,13.99,574.11,3 years,MORTGAGE,97000,Verified,credit_card,Credit card refinancing,441xx,16.78,670,61680,Fully Paid
68374784,16500, 36 months,19.48,608.84,10+ years,MORTGAGE,57000,Source Verified,debt_consolidation,Debt consolidation,066xx,34.36,690,194433,Fully Paid
68445097,11000, 36 months,5.32,331.27,10+ years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,132xx,11.66,795,215124,Fully Paid
68375528,20000, 36 months,9.8,643.47,3 years,MORTGAGE,60000,Not Verified,debt_consolidation,Debt consolidation,705xx,25.44,710,195987,Charged Off
68595498,21000, 60 months,10.78,454.3,10+ years,MORTGAGE,89000,Not Verified,debt_consolidation,Debt consolidation,152xx,21.88,715,303307,Fully Paid
68475207,20000, 60 months,10.78,432.66,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,378xx,26.17,720,232761,Charged Off
68405649,21000, 36 months,7.49,653.14,< 1 year,MORTGAGE,120000,Not Verified,home_improvement,Home improvement,038xx,14.44,730,439763,Fully Paid
68565217,15000, 36 months,6.99,463.09,10+ years,MORTGAGE,42000,Verified,credit_card,Credit card refinancing,531xx,20.54,695,101182,Fully Paid
68615134,9800, 36 months,13.99,334.9,,RENT,24504,Verified,major_purchase,Major purchase,039xx,13.03,690,7023,Fully Paid
68364826,15000, 36 months,9.8,482.61,1 year,RENT,75000,Source Verified,debt_consolidation,Debt consolidation,762xx,20.21,695,75260,Fully Paid
68395519,18000, 36 months,6.49,551.61,10+ years,MORTGAGE,103000,Not Verified,debt_consolidation,Debt consolidation,813xx,11.58,705,377432,Fully Paid
68132837,1600, 36 months,7.91,50.08,10+ years,MORTGAGE,76500,Not Verified,credit_card,Credit card refinancing,212xx,16.42,750,191019,Fully Paid
68365659,20000, 36 months,9.17,637.58,10+ years,RENT,60000,Not Verified,debt_consolidation,Debt consolidation,810xx,17.8,705,21302,Fully Paid
68494342,27300, 60 months,11.99,607.14,< 1 year,MORTGAGE,155000,Source Verified,debt_consolidation,Debt consolidation,140xx,23.23,750,232057,Fully Paid
68543772,10000, 36 months,7.49,311.02,5 years,MORTGAGE,120000,Source Verified,home_improvement,Home improvement,604xx,18.63,715,237994,Fully Paid
68575754,35000, 36 months,16.59,1240.72,10+ years,RENT,90000,Verified,credit_card,Credit card refinancing,953xx,27.43,690,90235,Fully Paid
68465212,10000, 36 months,12.88,336.37,10+ years,OWN,86000,Source Verified,debt_consolidation,Debt consolidation,152xx,11.57,670,19898,Charged Off
68595302,6025, 36 months,17.27,215.62,,RENT,54000,Verified,debt_consolidation,Debt consolidation,017xx,33.6,660,57735,Fully Paid
68614511,15000, 60 months,12.88,340.38,8 years,MORTGAGE,77000,Not Verified,medical,Medical expenses,430xx,15.76,705,37959,Fully Paid
68365658,12000, 36 months,11.99,398.52,2 years,RENT,75000,Verified,debt_consolidation,Debt consolidation,662xx,32.34,730,59755,Fully Paid
68525297,23000, 36 months,10.78,750.6,10+ years,RENT,62341,Source Verified,debt_consolidation,Debt consolidation,752xx,17.31,680,25971,Fully Paid
68475158,6000, 36 months,7.49,186.61,2 years,MORTGAGE,67000,Not Verified,credit_card,Credit card refinancing,321xx,12.7,705,190973,Fully Paid
68545700,1500, 36 months,9.8,48.27,6 years,MORTGAGE,63000,Not Verified,vacation,Vacation,802xx,7.68,670,425197,Fully Paid
68425312,8000, 36 months,12.88,269.09,6 years,RENT,60000,Source Verified,debt_consolidation,Debt consolidation,068xx,5.46,665,6831,Charged Off
67287822,15000, 36 months,17.27,536.81,3 years,RENT,55000,Not Verified,debt_consolidation,Debt consolidation,028xx,25.81,670,163210,Fully Paid
68052562,25000, 36 months,7.49,777.55,2 years,MORTGAGE,150000,Source Verified,home_improvement,Home improvement,551xx,16.93,705,667360,Fully Paid
67338687,2000, 36 months,14.85,69.19,< 1 year,MORTGAGE,42000,Verified,credit_card,Credit card refinancing,983xx,24.77,680,48335,Fully Paid
68405215,20000, 36 months,8.49,631.26,3 years,MORTGAGE,122815,Verified,debt_consolidation,Debt consolidation,282xx,15.43,690,222207,Fully Paid
68494132,8400, 36 months,7.91,262.88,3 years,RENT,80000,Not Verified,debt_consolidation,Debt consolidation,112xx,6.42,755,72545,Fully Paid
68395521,20000, 36 months,7.91,625.9,3 years,RENT,78000,Source Verified,debt_consolidation,Debt consolidation,900xx,11.32,690,17955,Fully Paid
68052531,16025, 60 months,19.48,419.95,< 1 year,RENT,70000,Source Verified,major_purchase,Major purchase,124xx,25.54,685,58592,Charged Off
68475184,4250, 36 months,12.88,142.96,3 years,MORTGAGE,55950,Not Verified,debt_consolidation,Debt consolidation,486xx,15.59,665,9443,Fully Paid
68052572,10000, 36 months,9.17,318.79,2 years,MORTGAGE,27600,Source Verified,debt_consolidation,Debt consolidation,606xx,12.96,665,6663,Fully Paid
67445801,24000, 60 months,10.78,519.19,3 years,MORTGAGE,120000,Not Verified,debt_consolidation,Debt consolidation,802xx,12.97,710,444966,Charged Off
68424819,18000, 36 months,9.8,579.13,10+ years,OWN,70000,Verified,debt_consolidation,Debt consolidation,480xx,24.29,690,269242,Fully Paid
67616026,10000, 36 months,12.88,336.37,2 years,RENT,60000,Source Verified,credit_card,Credit card refinancing,816xx,23.9,670,106096,Fully Paid
68615213,5800, 36 months,21.48,219.95,4 years,MORTGAGE,90000,Source Verified,small_business,Business,330xx,17.49,665,37880,Fully Paid
68355352,16000, 36 months,5.32,481.84,7 years,MORTGAGE,100000,Source Verified,home_improvement,Home improvement,922xx,6.05,770,424929,Fully Paid
68615077,10000, 36 months,13.44,339.07,4 years,RENT,55000,Source Verified,debt_consolidation,Debt consolidation,532xx,21.49,665,72813,Fully Paid
68515142,12000, 60 months,13.44,275.75,4 years,MORTGAGE,95000,Verified,credit_card,Credit card refinancing,231xx,18,675,358757,Charged Off
68485429,12000, 60 months,13.99,279.16,4 years,MORTGAGE,40000,Source Verified,debt_consolidation,Debt consolidation,117xx,31.68,705,137587,Fully Paid
67979229,20000, 60 months,13.99,465.27,10+ years,MORTGAGE,130000,Source Verified,debt_consolidation,Debt consolidation,012xx,14.86,710,336335,Fully Paid
68395331,24000, 60 months,16.59,591.19,3 years,MORTGAGE,55000,Source Verified,credit_card,Credit card refinancing,553xx,12.46,660,24339,Fully Paid
67798357,10000, 60 months,18.49,256.61,2 years,RENT,55000,Source Verified,debt_consolidation,Debt consolidation,301xx,30.29,690,47432,Charged Off
68535605,17000, 36 months,13.99,580.94,1 year,MORTGAGE,90000,Source Verified,debt_consolidation,Debt consolidation,672xx,18.36,665,257213,Fully Paid
68565324,7000, 36 months,9.17,223.16,6 years,OWN,90000,Source Verified,debt_consolidation,Debt consolidation,265xx,18.12,685,269870,Fully Paid
68465006,3500, 36 months,16.59,124.08,4 years,RENT,48000,Source Verified,vacation,Vacation,212xx,33.95,755,33724,Charged Off
68415449,25000, 60 months,10.78,540.83,,RENT,80000,Not Verified,debt_consolidation,Debt consolidation,206xx,8.51,785,28089,Charged Off
68535687,9500, 36 months,11.48,313.19,5 years,RENT,50000,Not Verified,credit_card,Credit card refinancing,914xx,25.13,675,39167,Fully Paid
68485440,20000, 60 months,15.77,483.93,3 years,OWN,77730,Source Verified,debt_consolidation,Debt consolidation,032xx,9.33,680,23539,Charged Off
68585995,4525, 36 months,14.85,156.53,3 years,MORTGAGE,50300,Verified,credit_card,Credit card refinancing,328xx,15.44,660,158800,Fully Paid
68614121,20000, 36 months,10.78,652.7,2 years,RENT,42000,Source Verified,credit_card,Credit card refinancing,784xx,23.66,695,36787,Fully Paid
68365639,6000, 36 months,13.99,205.04,,OWN,30000,Source Verified,other,Other,482xx,15.92,720,11740,Fully Paid
68495403,8000, 36 months,11.99,265.68,2 years,RENT,80000,Not Verified,credit_card,Credit card refinancing,547xx,25.55,690,57859,Charged Off
68405716,2000, 36 months,9.17,63.76,10+ years,RENT,36400,Not Verified,other,Other,956xx,29.01,810,12801,Fully Paid
68575724,20000, 36 months,7.91,625.9,< 1 year,MORTGAGE,125000,Source Verified,debt_consolidation,Debt consolidation,064xx,28.84,695,363362,Fully Paid
67248070,10000, 36 months,7.49,311.02,9 years,RENT,44000,Source Verified,major_purchase,Major purchase,666xx,23.19,760,22344,Fully Paid
68415248,18000, 36 months,11.48,593.4,8 years,RENT,134000,Source Verified,debt_consolidation,Debt consolidation,770xx,19.24,695,88980,Fully Paid
68615046,16800, 60 months,17.97,426.34,7 years,RENT,76000,Not Verified,debt_consolidation,Debt consolidation,150xx,33.66,675,102306,Fully Paid
68535739,11700, 36 months,14.85,404.73,3 years,MORTGAGE,38000,Verified,credit_card,Credit card refinancing,302xx,33.99,680,153218,Fully Paid
68586033,7000, 36 months,6.49,214.52,10+ years,MORTGAGE,93000,Verified,major_purchase,Major purchase,750xx,34.35,690,272696,Fully Paid
68605448,29000, 60 months,18.99,752.12,7 years,MORTGAGE,90000,Source Verified,other,Other,315xx,1.83,730,43440,Charged Off
68355447,9600, 36 months,10.78,313.3,3 years,MORTGAGE,70000,Source Verified,debt_consolidation,Debt consolidation,334xx,17.07,715,126581,Fully Paid
68615072,8600, 36 months,7.91,269.14,10+ years,MORTGAGE,126202,Not Verified,home_improvement,Home improvement,370xx,11.84,755,291706,Fully Paid
68435394,35000, 36 months,9.17,1115.77,10+ years,MORTGAGE,164000,Source Verified,credit_card,Credit card refinancing,077xx,7.08,695,95352,Fully Paid
68475335,16000, 36 months,7.91,500.72,10+ years,RENT,117000,Source Verified,debt_consolidation,Debt consolidation,145xx,12,710,29891,Charged Off
68495523,35000, 60 months,16.59,862.15,6 years,RENT,95800,Source Verified,credit_card,Credit card refinancing,802xx,27.35,695,79353,Fully Paid
68575753,9425, 36 months,18.99,345.44,10+ years,RENT,74796.8,Verified,debt_consolidation,Debt consolidation,973xx,23.15,720,78055,Fully Paid
68605342,10375, 60 months,19.89,274.24,10+ years,OWN,100000,Verified,medical,Medical expenses,282xx,8.89,685,90752,Fully Paid
68445200,25000, 60 months,14.85,592.79,10+ years,RENT,80000,Not Verified,car,Car financing,446xx,16.94,710,50095,Charged Off
67326377,16000, 36 months,7.91,500.72,2 years,RENT,58000,Source Verified,credit_card,Credit card refinancing,554xx,10.32,685,41645,Fully Paid
68565204,15000, 60 months,18.99,389.03,3 years,OWN,100000,Source Verified,credit_card,Credit card refinancing,231xx,12.01,685,41744,Charged Off
68415253,20850, 60 months,15.77,504.49,4 years,MORTGAGE,129500,Not Verified,debt_consolidation,Debt consolidation,109xx,34.59,720,499947,Charged Off
68515400,8000, 36 months,11.99,265.68,1 year,RENT,68000,Source Verified,credit_card,Credit card refinancing,190xx,8.65,660,164012,Fully Paid
68565281,35000, 36 months,13.44,1186.72,< 1 year,MORTGAGE,280000,Verified,debt_consolidation,Debt consolidation,282xx,16.72,695,1228861,Fully Paid
68505407,4200, 36 months,9.17,133.9,10+ years,RENT,68000,Not Verified,debt_consolidation,Debt consolidation,765xx,18.83,715,154739,Fully Paid
68525410,20000, 36 months,11.48,659.33,10+ years,MORTGAGE,135000,Verified,small_business,Business,339xx,21.75,685,271988,Charged Off
68604513,5000, 36 months,7.91,156.48,10+ years,MORTGAGE,79000,Verified,debt_consolidation,Debt consolidation,777xx,39.83,750,189728,Fully Paid
67468931,20000, 60 months,22.45,557.51,5 years,MORTGAGE,65000,Verified,debt_consolidation,Debt consolidation,553xx,10.45,660,223168,Charged Off
68373714,34550, 60 months,17.27,863.69,10+ years,MORTGAGE,72000,Source Verified,debt_consolidation,Debt consolidation,300xx,22.93,690,274310,Fully Paid
68505320,15000, 36 months,9.8,482.61,5 years,RENT,66000,Source Verified,debt_consolidation,Debt consolidation,551xx,28.04,740,46136,Fully Paid
68415353,14000, 36 months,11.48,461.54,6 years,MORTGAGE,99000,Source Verified,debt_consolidation,Debt consolidation,894xx,6.84,665,7616,Fully Paid
68595397,7200, 36 months,9.17,229.53,9 years,RENT,65000,Source Verified,debt_consolidation,Debt consolidation,209xx,14.03,680,16954,Charged Off
68374406,28000, 36 months,6.99,864.44,10+ years,MORTGAGE,100000,Source Verified,credit_card,Credit card refinancing,125xx,21.49,700,345720,Fully Paid
68475190,20000, 60 months,13.99,465.27,10+ years,MORTGAGE,78000,Not Verified,debt_consolidation,Debt consolidation,444xx,17.6,705,205694,Fully Paid
68495505,22350, 36 months,13.44,757.81,10+ years,MORTGAGE,127000,Source Verified,debt_consolidation,Debt consolidation,206xx,23.64,675,113904,Fully Paid
68586092,7600, 36 months,18.99,278.55,3 years,RENT,59500,Verified,moving,Moving and relocation,104xx,18.76,675,110760,Charged Off
68545569,30000, 36 months,10.78,979.04,< 1 year,RENT,80000,Source Verified,credit_card,Credit card refinancing,235xx,12.88,710,81832,Fully Paid
68342375,2125, 36 months,11.99,70.58,1 year,MORTGAGE,28800,Not Verified,credit_card,Credit card refinancing,924xx,3.17,660,160110,Fully Paid
68182707,11000, 60 months,13.99,255.9,3 years,MORTGAGE,54000,Not Verified,debt_consolidation,Debt consolidation,857xx,14.93,680,183869,Fully Paid
68122603,25500, 60 months,18.99,661.35,10+ years,MORTGAGE,51000,Not Verified,debt_consolidation,Debt consolidation,287xx,7.65,720,331650,Fully Paid
68485541,5000, 36 months,15.77,175.22,10+ years,RENT,26000,Source Verified,other,Other,300xx,27.47,660,19893,Fully Paid
68464682,2400, 36 months,13.99,82.02,10+ years,MORTGAGE,114000,Verified,debt_consolidation,Debt consolidation,207xx,17.02,680,591770,Fully Paid
68615179,15000, 36 months,5.32,451.73,3 years,RENT,103000,Not Verified,other,Other,956xx,15.54,795,27868,Fully Paid
68564455,7200, 36 months,14.85,249.07,2 years,RENT,25958,Verified,debt_consolidation,Debt consolidation,265xx,18.4,660,8140,Fully Paid
66620673,12000, 60 months,12.88,272.31,6 years,MORTGAGE,92000,Not Verified,credit_card,Credit card refinancing,850xx,9.94,690,499788,Fully Paid
68525342,35000, 60 months,11.99,778.38,10+ years,OWN,125000,Verified,credit_card,Credit card refinancing,119xx,24.01,715,242014,Charged Off
68355544,28000, 36 months,5.32,843.22,3 years,OWN,140000,Not Verified,debt_consolidation,Debt consolidation,750xx,6.52,765,161362,Fully Paid
68339509,14000, 36 months,7.49,435.43,10+ years,MORTGAGE,94000,Source Verified,credit_card,,750xx,26.17,710,73787,Fully Paid
66475879,5000, 36 months,11.99,166.05,10+ years,MORTGAGE,33600,Not Verified,debt_consolidation,Debt consolidation,666xx,25.54,680,17905,Fully Paid
68495622,11300, 60 months,24.24,326.66,1 year,MORTGAGE,34320,Not Verified,debt_consolidation,Debt consolidation,370xx,35.31,685,40104,Charged Off
67428090,28000, 60 months,12.88,635.37,5 years,MORTGAGE,96000,Not Verified,debt_consolidation,Debt consolidation,325xx,31,695,219222,Fully Paid
68515555,13250, 60 months,18.49,340.01,9 years,MORTGAGE,59000,Source Verified,debt_consolidation,Debt consolidation,368xx,31.63,670,355217,Charged Off
67298542,16000, 60 months,19.48,419.29,1 year,RENT,85000,Source Verified,small_business,Business,921xx,14.32,690,32362,Charged Off
67969024,14825, 60 months,21.48,405.08,3 years,MORTGAGE,50000,Not Verified,debt_consolidation,Debt consolidation,496xx,15.89,665,13592,Charged Off
68405698,11400, 36 months,5.32,343.31,10+ years,RENT,47000,Source Verified,credit_card,Credit card refinancing,604xx,12.21,740,23603,Fully Paid
68415254,20000, 36 months,9.8,643.47,1 year,RENT,295000,Not Verified,debt_consolidation,Debt consolidation,100xx,14.88,695,159003,Fully Paid
68575749,3000, 36 months,6.49,91.94,< 1 year,RENT,24000,Not Verified,credit_card,Credit card refinancing,705xx,12.45,720,15793,Fully Paid
68445070,18000, 36 months,11.99,597.78,10+ years,RENT,45000,Not Verified,debt_consolidation,Debt consolidation,853xx,35.09,665,36593,Fully Paid
66455358,30000, 36 months,15.77,1051.31,2 years,OWN,180000,Verified,other,Other,333xx,13.79,685,956087,Fully Paid
68503568,8500, 36 months,14.85,294.04,10+ years,MORTGAGE,80000,Source Verified,debt_consolidation,Debt consolidation,427xx,27.99,700,159215,Fully Paid
68052555,10500, 36 months,8.49,331.42,,MORTGAGE,52000,Source Verified,credit_card,Credit card refinancing,234xx,18.62,670,41713,Fully Paid
68535589,10000, 36 months,8.49,315.63,10+ years,MORTGAGE,106000,Verified,home_improvement,Home improvement,112xx,19.59,700,249799,Fully Paid
68405651,3000, 36 months,11.48,98.9,< 1 year,MORTGAGE,62000,Source Verified,medical,Medical expenses,840xx,25.9,685,146593,Charged Off
68535121,12000, 36 months,10.78,391.62,< 1 year,RENT,81900,Source Verified,credit_card,Credit card refinancing,775xx,11.59,685,49578,Fully Paid
68405208,19000, 60 months,17.97,482.17,< 1 year,MORTGAGE,80000,Source Verified,debt_consolidation,Debt consolidation,633xx,18.94,715,171381,Charged Off
68435411,7500, 36 months,13.44,254.3,10+ years,MORTGAGE,105000,Source Verified,debt_consolidation,Debt consolidation,212xx,20.47,685,390532,Fully Paid
68435319,24000, 36 months,6.49,735.47,2 years,RENT,157000,Not Verified,credit_card,Credit card refinancing,765xx,21.67,705,231947,Fully Paid
68132625,35000, 36 months,14.85,1210.72,4 years,MORTGAGE,125000,Source Verified,debt_consolidation,Debt consolidation,021xx,15.9,660,361355,Fully Paid
68475034,10000, 36 months,11.48,329.67,2 years,RENT,53000,Verified,credit_card,Credit card refinancing,900xx,24.8,690,45052,Charged Off
68485217,3500, 36 months,9.17,111.58,3 years,MORTGAGE,70000,Not Verified,credit_card,Credit card refinancing,802xx,9.53,665,15863,Fully Paid
68525364,24000, 60 months,19.89,634.39,5 years,MORTGAGE,130000,Verified,debt_consolidation,Debt consolidation,015xx,16.22,660,336619,Charged Off
68614992,11000, 36 months,9.17,350.67,< 1 year,MORTGAGE,37000,Not Verified,debt_consolidation,Debt consolidation,462xx,10.9,700,13276,Fully Paid
68435400,5600, 36 months,10.78,182.76,,MORTGAGE,75000,Source Verified,other,Other,750xx,12.26,675,20244,Fully Paid
68545516,27000, 60 months,19.89,713.69,5 years,MORTGAGE,54000,Source Verified,debt_consolidation,Debt consolidation,212xx,10.71,700,33060,Charged Off
68545588,15000, 36 months,6.49,459.67,< 1 year,MORTGAGE,82500,Not Verified,home_improvement,Home improvement,535xx,18.15,790,194760,Fully Paid
68435302,20000, 36 months,5.32,602.3,< 1 year,MORTGAGE,125000,Not Verified,other,Other,337xx,7.42,790,224236,Fully Paid
68594787,30000, 36 months,9.17,956.37,1 year,MORTGAGE,129500,Verified,debt_consolidation,Debt consolidation,770xx,20.9,735,159545,Fully Paid
67369132,20000, 60 months,12.88,453.84,4 years,RENT,47835,Not Verified,debt_consolidation,Debt consolidation,284xx,27.32,710,26414,Charged Off
67998245,11425, 36 months,9.8,367.59,9 years,MORTGAGE,69000,Not Verified,credit_card,Credit card refinancing,193xx,25.84,715,329002,Fully Paid
68525408,14400, 36 months,7.49,447.87,10+ years,MORTGAGE,88186,Verified,debt_consolidation,Debt consolidation,919xx,2.24,790,354243,Fully Paid
68615186,2000, 36 months,9.8,64.35,7 years,RENT,32000,Not Verified,other,Other,076xx,16.73,660,8996,Charged Off
66641262,11200, 60 months,12.88,254.15,10+ years,MORTGAGE,42000,Not Verified,debt_consolidation,Debt consolidation,630xx,18.23,680,93545,Fully Paid
68565446,12000, 60 months,18.99,311.23,10+ years,MORTGAGE,100000,Not Verified,debt_consolidation,Debt consolidation,070xx,21.75,675,412048,Fully Paid
68474889,12675, 60 months,25.09,372.7,< 1 year,RENT,48000,Source Verified,debt_consolidation,Debt consolidation,185xx,20.83,675,77248,Charged Off
68586031,20000, 36 months,7.49,622.04,,MORTGAGE,60000,Verified,debt_consolidation,Debt consolidation,983xx,9.04,690,147242,Fully Paid
68282515,15600, 36 months,8.49,492.39,1 year,OWN,38600,Not Verified,credit_card,Credit card refinancing,141xx,20.74,710,113164,Fully Paid
65484553,34000, 36 months,9.17,1083.89,< 1 year,RENT,85000,Source Verified,debt_consolidation,Debt consolidation,193xx,19.67,685,38243,Fully Paid
68425157,9600, 36 months,25.09,382.16,4 years,RENT,51000,Verified,debt_consolidation,Debt consolidation,443xx,20.6,685,95723,Late (31-120 days)
68435401,12000, 36 months,14.85,415.11,10+ years,RENT,45000,Verified,debt_consolidation,Debt consolidation,741xx,14.85,680,99415,Fully Paid
68405546,29000, 36 months,12.88,975.45,10+ years,MORTGAGE,86075,Verified,debt_consolidation,Debt consolidation,310xx,27.75,705,217017,Fully Paid
68515429,17475, 60 months,11.48,384.15,7 years,MORTGAGE,38000,Not Verified,debt_consolidation,Debt consolidation,750xx,26.03,710,77207,Charged Off
68615094,10000, 60 months,12.88,226.92,5 years,MORTGAGE,50000,Not Verified,debt_consolidation,Debt consolidation,471xx,13.01,715,135486,Fully Paid
68474275,25000, 60 months,9.17,521.03,9 years,MORTGAGE,90000,Not Verified,debt_consolidation,Debt consolidation,296xx,9.05,750,27895,Fully Paid
68435450,11500, 36 months,5.32,346.32,10+ years,MORTGAGE,151000,Source Verified,credit_card,Credit card refinancing,079xx,18.99,770,460984,Fully Paid
